Name,Address,Country,City
BLACKWOOD COFFEE AND CHOCOLATE,"NO.1720,  PERSIARAN MUTIARA 4,   BANDAR TASEK MUTIARA,  14120,  SIMPANG AMPAT,  PULAU PINANG",3,16
STARBUCKS COFFEE,"NO.218,  JALAN ICON CITY DT,   ICON CITY,  14000,  BUKIT MERTAJAM,  PULAU PINANG",3,16
STARBUCKS COFFEE,"NO.69,  JALAN BATU FERRINGHI,   11100,  BATU FERRINGGI,  PULAU PINANG",3,16
WINTERS WARMERS COFFEE & TEA HOUSE," JALAN SRI TANJONG PINANG,   10470,  TANJONG TOKONG,  PULAU PINANG",3,16
STARBUCKS COFFEE," JALAN SULTAN AHMAD SHAH,   10050,  GEORGE TOWN,  PULAU PINANG",3,16
COFFEE BEAN,"NO.1,  JALAN PANGKOR,   10050,  TANJONG TOKONG,  PULAU PINANG",3,16
COFFEE BEAN," LEBUH TUNKU KUDIN 2,   11700,  GLUGOR,  PULAU PINANG",3,16
KOPITAN CLASSIC WHITE COFFEE," JALAN SUNGAI DUA,   11700,  GLUGOR,  PULAU PINANG",3,16
KOPITAN CLASSIC WHITE COFFEE,"100,  PERSIARAN BAYAN INDAH,   11900,  BAYAN LEPAS,  PULAU PINANG",3,16
ECC COFFEE," JALAN KELAWAI,   10250,  GEORGE TOWN,  PULAU PINANG",3,16
STARBUCKS COFFEE,"NO.733,  JALAN CASSIA BARAT 2,   BANDAR CASSIA,  14110,  BATU KAWAN,  PULAU PINANG",3,16
COFFEE BEAN,"NO.733,  JALAN CASSIA BARAT 2,   BANDAR CASSIA,  14110,  BATU KAWAN,  PULAU PINANG",3,16
BIG APPLE DONUTS & COFFEE,"LOT NO G11,  JALAN BARU,   13600,  BUKIT MERTAJAM,  PULAU PINANG",3,16
KOPITAN CLASSIC WHITE COFFEE,"NO.1720,  PERSIARAN MUTIARA 4,   BANDAR TASEK MUTIARA,  14120,  SIMPANG AMPAT,  PULAU PINANG",3,16
COFFEE BEAN,"LOT 555,  KARPAL SINGH DRIVE,   BANDAR SRI PINANG,  11600,  GEORGE TOWN,  PULAU PINANG",3,16
STARBUCKS COFFEE," JALAN GREEN HALL,   10200,  GEORGE TOWN,  PULAU PINANG",3,16
COFFEE SMITH,"LOT 555,  KARPAL SINGH DRIVE,   BANDAR SRI PINANG,  11600,  GEORGE TOWN,  PULAU PINANG",3,16
ST PRESSO COFFEE," JALAN MAYANG PASIR 3,  ELIT AVENUE ,  11950,  BAYAN LEPAS,  PULAU PINANG",3,16
FRANK LAURENT COFFEE ROASTERS," LEBUH TENGKU KUDIN 3,   11700,  GLUGOR,  PULAU PINANG",3,16
ST PRESSO COFFEE," LEBUH CHULIA,   10200,  GEORGE TOWN,  PULAU PINANG",3,16
STARBUCKS COFFEE,"172,  SOLOK GURNEY 1,   10250,  GEORGE TOWN,  PULAU PINANG",3,16
BIG APPLE DONUTS & COFFEE,"NO.1,  JALAN SERI TANJUNG PINANG,   10470,  TANJONG TOKONG,  PULAU PINANG",3,16
OLDTOWN WHITE COFFEE," LEBUHRAYA THEAN TEIK,   11500,  AYER ITAM,  PULAU PINANG",3,16
PBC COFFEE,"NO.118,  JALAN TANJONG TOKONG,   10470,  TANJONG TOKONG,  PULAU PINANG",3,16
STARBUCKS COFFEE,"LOT 70660,  PERSIARAN RAJAWALI,  KAMPUNG PERLIS ,  11900,  BAYAN LEPAS,  PULAU PINANG",3,16
BIG APPLE DONUTS & COFFEE," JALAN RUMBIA,   11900,  BAYAN LEPAS,  PULAU PINANG",3,16
DOUTOR COFFEE," PERSIARAN GURNEY,   10250,  GEORGE TOWN,  PULAU PINANG",3,16
J.CO DONUTS & COFFEE,"168A,  PERSIARAN GURNEY,   10250,  GEORGE TOWN,  PULAU PINANG",3,16
PBC COFFEE,"182,  JALAN MAGAZINE,   10000,  GEORGE TOWN,  PULAU PINANG",3,16
STARBUCKS COFFEE,"403,  JALAN BURMA,   PULAU TIKUS,  10350,  GEORGE TOWN,  PULAU PINANG",3,16
BREAD KING COFFEE," PERSIARAN MAHSURI,   BANDAR BAYAN BARU,  11900,  BAYAN LEPAS,  PULAU PINANG",3,16
KAFFA ESPRESSO BAR (SIGNATURE),"3068,  JALAN TODAK,   PUSAT BANDAR SEBERANG JAYA,  13700,  SEBERANG JAYA,  PULAU PINANG",3,16
KAFFA ESPRESSO BAR (SIGNATURE)," JALAN PERUSAHAAN,   AUTO CITY PHASE 3,  13600,  PRAI,  PULAU PINANG",3,16
STARBUCKS COFFEE," JALAN SETIA PRIMA,  TAMAN SUTERA PRIMA ,  13700,  PERAI,  PULAU PINANG",3,16
STARBUCKS COFFEE,"3,  JALAN RAJA UDA,   BUTTERWORTH BUSINESS CITY CENTRE JALAN RAJA UDA,  12300,  BUTTERWORTH,  PULAU PINANG",3,16
COFFEE TIME CAFE,"3,  JALAN RAJA UDA,   BUTTERWORTH BUSINESS CITY CENTRE JALAN RAJA UDA,  12300,  BUTTERWORTH,  PULAU PINANG",3,16
WINTERS WARMERS COFFEE & TEA HOUSE," LEBUHRAYA THEAN TEIK,   BANDAR AYER ITAM,  11500,  AYER ITAM,  PULAU PINANG",3,16
STATION KOPITIAM," PERSIARAN GURNEY,   10250,  GEORGE TOWN,  PULAU PINANG",3,16
STARBUCKS COFFEE,"100,  PERSIARAN BAYAN INDAH,   11900,  BAYAN LEPAS,  PULAU PINANG",3,16
FRANK LAURENT COFFEE ROASTERS," PERSIARAN GURNEY,   10250,  GEORGE TOWN,  PULAU PINANG",3,16
STARBUCKS COFFEE," TINGKAT MAHSURI,   I-IDEAL, BANDAR BAYAN BARU,  11950,  BAYAN LEPAS,  PULAU PINANG",3,16
BLACKWOOD COFFEE AND CHOCOLATE," JALAN BESAR,  TAMAN PERINDUTRIAN NIBONG TEBAL SEBERANG PERAI SELATAN,  14300,  NIBONG TEBAL,  PULAU PINANG",3,16
KOPITAN CLASSIC WHITE COFFEE," JALAN BESAR,  TAMAN PERINDUSTRIAN NIBONG TEBAL ,  14300,  NIBONG TEBAL,  PULAU PINANG",3,16
OLDTOWN WHITE COFFEE," JALAN DR.LIM CHWEE LEONG,   10100,  GEORGE TOWN,  PULAU PINANG",3,16
SK Kim 合莎馳名菜脯魚,"168e, Jalan Kampung Perak, Bandar Alor Setar, 05100 Alor Setar, Kedah, 馬來西亞",3,17
正宗泰式火鍋燒烤屋mookata,"馬來西亞 Kedah, Alor Setar, Jalan Pintu Sepuluh, No.邮政编码: 05150",3,17
金穀子海鮮餐廳,"Taman Padi Emas, 05300 Alor Setar, Kedah, 馬來西亞",3,17
Sky Garden Restro Bar & Coffee,"100, Rooftop, Wisma Profit Land, Jalan Kuala Kedah, 05050 Alor Setar, Kedah, 馬來西亞",3,17
黃鶴樓四川中餐廳,"No 6, Kompleks Perniagaan, Jalan Alor Mengkudu, Taman Saga, 05400 Alor Setar, Kedah, 馬來西亞",3,17
De Romansion Restaurant Sdn. Bhd. (Snowing Caffe),"3A, Jalan Limbong Kapal, Bandar Alor Setar, 05000 Alor Setar, Kedah, 馬來西亞",3,17
聚寶軒中泰素食之家,"A50 51, Taman Baru, Kampung Batin, 05150 Alor Setar, Kedah, 馬來西亞",3,17
Dede Moda Restaurant 潮记餐厅,"Taman Mergong Jaya, 05150 Alor Setar, Kedah, 馬來西亞",3,17
Putumayo Restaurant 復古海濱餐廳,"Lot 1584 Jalan Pantai Chenang Mukim Kedawang, Pantai Chenang, 07000 Pulau Langkawi, Kedah, 馬來西亞",3,17
Restaurant RT,"Jalan Tunku Abdul Halim, Taman Tunku Habsah, 05100 Alor Setar, Kedah, 馬來西亞",3,17
秀正宗越南餐厅,"馬來西亞马来西亚吉打no,109a ,pusat perdagangan tunku haminah邮政编码:邮政编码: 05150",3,17
咖哩魚頭(誠信花園),"Taman Setia Jaya, 05350 Alor Setar, Kedah, 馬來西亞",3,17
3 少爺 海南雞飯 Sam's Hainanese Chicken Rice,"MY Kedah Alor Setar Taman Sri Tandop, Jalan Lencong Barat, No.8705400馬來西亞",3,17
进诗中泰海鲜,"Plaza gunung indah, 05400 Alor Setar, Kedah, 馬來西亞",3,17
一路吃旺西餐之家,"84, Jalan Teratai, Taman Sultan Badlishah, 05050 Alor Setar, Kedah, 馬來西亞",3,17
NAMA RESTORAN,ALAMAT SURAT,3,18
GERAI PERNIAGAAN KG. PADANG KUNYIT,KG. PADANG KUNYIT JALAN LENGGONG,3,18
AZYZA ENTERPRISE,"NO 14 A, TAMAN SINARAN JALAN INTAN",3,18
EHWAN RESTORAN & BAKERY,"NO 8, TAMAN SINARAN JALAN INTAN",3,18
JUARA TOMYAM SATU,"NO 8A, BATU 99, JALAN LENNGONG,",3,18
RESTORAN BIDAH MESRA,"NO 7,JALAN BESAR, PEKAN LAWIN JALAN LENGGONG,",3,18
PAK MAT SATAY CORNER,"NO 1, KEDAI DUA TINGKAT PERSIARAN PASAR, JALAN PERSIARAN PASAR, ",3,18
RESTORAN BONGOR,"NO 29, JALAN TUN SABAN,",3,18
RESTORAN SRI BELIMBING,"NO 6, KADAI DUA TINGKAT PERSIARAN PASAR, JALAN PERSIARAN PASAR, ",3,18
RESTORAN SURIA,"RESTORAN SURIA JALAN KUALA RUI,",3,18
ISMAIL BIN AHMAD,"JALAN KUALA RUI, ",3,18
SUTIAM BINTI TURICAN,"NO 4, KEDAI DUA TINGKAT PERSIARAN PASAR, JALAN PERSIARAN PASAR, ",3,18
SELERA MINANG RESTORAN,"1, KEDAI MASJID, JALAN HAJI MEOR YAHAYA,",3,18
YUNUS CAFE TANDUK RUSA,"NO 4, KEDAI MASJID, JALAN HAJI MEOR YAHAYA,",3,18
SRI MALEE SEAFOOD,"NO 5, TAMAN SELAMAT JAYA, JALAN INTAN, ",3,18
RESTORAN SAJIAN MAMA,"NO 8, TAMAN SELAMAT JAYA, JALAN INTAN, ",3,18
RESTORAN KAK MA,"NO 31, JALAN TUN SABAN,",3,18
RESTORAN MAIL KOKDIANG,"3, KEDAI DUA TINGKAT PERSIARAN PASAR, JALAN PERSIARAN PASAR, ",3,18
RESTORAN PERDANA IMPIAN,"NO 1, KEDAI 2 TINGKAT, PUSAT BANDAR, ",3,18
RESTORAN HAJI ADAM,"NO 25, JALAN TAKONG DATOK, ",3,18
BELUM RAINFOREST MANAGEMENT SDN BHD,"BELUM RAINFOREST RESORT,BANDING JALAN KUALA RUI,",3,18
JP STAR RESTORAN,"LOT 9474, KM 1,JALANRAYA TIMUR BARAT, ",3,18
D MAMA STOP CENTRE,"LOT 8289, JALAN SUDA BAHAGIA JALAN INTAN",3,18
AZEEZ RESTORAN,"NO.185, JALAN TUN SABAN, ",3,18
RESTORAN LIMRA,"NO 11061,JALAN SUDA BAHAGIA, JALAN INTAN,",3,18
RESTORAN NASI KANDAR GERIK,"NO 8, JALAN DURIAN, TAMAN SINARAN, ",3,18
MAAHI NORA RESTORAN,"97, JALAN TAKONG DATOK,",3,18
RESTORAN THAIBAH,"57, JALAN TUN SABAN,",3,18
RESTORAN RIAZ,"NO 60 JALAN TUN SABAN,",3,18
RESTORAN AL SALAM,"LOT 887,RESTORAN AL SALAM JALAN INTAN,",3,18
RESTORAN KARI KEPALA IKAN SALIM,"JALAN INTAN,",3,18
RESTORAN KWEN WUA,"NO 22,JALAN DURIAN, TAMAN SINARAN JALAN INTAN,",3,18
LENG YUEN RESTAURANT,"NO 21,JALAN DURIAN, TAMAN SINARAN JALAN INTAN,",3,18
WONG YOKE LIN,"NO 7, TAMAN SINARAN JALAN INTAN,",3,18
RESTORAN YEAT LEE,"NO 23, TAMAN SINARAN JALAN INTAN,",3,18
WANG LIANG WU,"NO 38, JALAN TUN SABAN",3,18
LIM NGIOK HOCK,"NO 154, BATU DUA, KAMPUNG BATU DUA,",3,18
SEE LAI HOO,"NO 13, TAMAN SINARAN JALAN INTAN,",3,18
CHONG SENG CHIEW,"NO 54, JALAN TUN SABAN, ",3,18
LEE MOK SANG,"NO 70, JALAN TAKONG DATOK,",3,18
LIM CHIN HOCK,"108, BATU DUA, KAMPUNG BATU DUA",3,18
LUNG GI RESTORAN,"NO 8285,JALAN SUDA BAHAGIA JALAN INTAN,",3,18
RESTORAN YI BIN,"NO 47, JALAN TUN SABAN, ",3,18
RESTORAN SIN YEN BIN,"LOT 8320, JALAN INTAN,",3,18
THYE CHEONG,"LOT 887, JALAN INTAN,",3,18
XIAO SHI RESTAURANT,"NO 1415, JALAN BEKERY, TAMAN GERIK JALAN KUALA KENDERONG,",3,18
ONE ONE THREE RESTAURANT,"LOT 8279, JALAN SUDA BAHAGIA, JALAN INTAN,",3,18
RESTORAN HAO J MEI,"NO 1406, TAMAN GERIK, JALAN KULA KENDERONG,",3,18
RESTORAN TAMAN GERIK,"NO.1415,JALAN BUNGA SEROJA, TAMAN GERIK, ",3,18
SANNASY A/L SUBRAMANIAM,"NO. 3, GERAI MEDAN TAKONG FASA 1JALAN TOH MEKONG,",3,18
PALANIVELLO A/L ARIKIAPAN,"NO 5, GERAI HENTIAN BAS GERIK",3,18
Pelo Kitchen Yibin Food And Beverages,"Malaysia, Kangar, Taman Pengkalan Asam, Jalan Kangar - Alor Setar, 315,Tingkat Bawah,Perlis 01000",3,19
koria水上餐廳,"02000 Kuala Perlis, Perlis, Malaysia",3,19
Restoran Pin Ja ( 品佳海鮮飯店),"29, 7, Padang Besar, 02100 Padang Besar, Perlis, Malaysia",3,19
Hai Thien Seafood Restaurant 海天海鲜,"Jalab Jeti Baru, 02000 Kuala Perlis, Perlis, Malaysia",3,19
Hannah's Cookies,"Jalan Kaki Bukit, 01000 Kangar, Perlis, Malaysia",3,19
富源餐廳,"53, Jalan Gaya, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",3,20
怡豐茶室,"127, Jalan Gaya, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",3,20
大茄來海鮮餐廳,"Grand Industrial Centre, 89500 Penampang, Sabah, Malaysia",3,20
新記肉骨茶,"26, Jalan Pantai, pusat bandar, 88000 Kota Kinabalu, Sabah, Malaysia",3,20
佑記肉骨茶,"7, Jalan Gaya, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",3,20
Peng You Cafe 朋友美食館,"38, Jalan Batu Kawa Bazaar, Batu Kawa, 93250 Kuching, Sarawak, Malaysia",3,21
Lok Garden Seafood 9,"No. 9, Jalan Batu Lintang, 93200 Kuching, Sarawak, Malaysia",3,21
Topspot Food Court,"off, Jalan Padungan, 93100 Kuching, Sarawak, Malaysia",3,21
中華美食站,"8526-8531, Lorong Kempas 6, Kempas Heights, 93350 Kuching, Sarawak, Malaysia",3,21
CX CAFE SDN. BHD,"110, Jalan Sekama, Sekama, 93300 Kuching, Sarawak, Malaysia",3,21
QUN HUA KUALA SELANGOR SEAFOOD RESTAURANT 群華瓜雪海鮮酒家," NO.1 A JALAN BAGAN SUNGAI YU PASIR PENAMBANG 45000 KUALA SEALNGOR, Pasir Penambang, 45000 Kuala Selangor, Selangor, Malaysia",3,22
沙沙蘭阿娟美食館,"41, Jalan Kapar, Sungai Buloh, 45800 Jeram, Selangor, Malaysia",3,22
揾到食海鮮餐館,"8, Jln Peninsular Utama 1, Pasir Penambang, 45000 Kuala Selangor, Selangor, Malaysia",3,22
Brother Yat Restaurant,"B1-765, Jalan Subang 4, Ultramine Industrial Park, 47500 Subang Jaya, Selangor, Malaysia",3,22
冲头仔美食馆 Calvin Hot Wok,"红砖店, 36-GF, Lorong Dato Yusuf Shahbudin 44c, Taman Sentosa, 41200 Klang, Selangor, Malaysia",3,22
美夫人原鄉館,"177, Jalan Kampung Cina, 20100 Kuala Terengganu, Terengganu, Malaysia",3,23
美鳳姐咖哩面,"178, Jalan Kampung Cina, Kampung Banggul, 20100 Kuala Terengganu, Terengganu, Malaysia",3,23
Food Gallery 美食阁,"Jalan Cerong Lanjut, 20300 Kuala Terengganu, Terengganu, Malaysia",3,23
Restoran Uncle Chua Signature,"Jalan Sultan Zainal Abidin, 20000 Kuala Terengganu, Terengganu, Malaysia",3,23
阿燕咖哩魚麵,"31, Jalan Jakar, Kampung Jakar, 24000 Chukai, Terengganu, Malaysia",3,23
Restaurant Kim Lian Kee,"92, Jalan Hang Lekir, City Centre, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3,24
Fook Kee Food Garden,"Jalan 11/38d, Taman Sri Sinar, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3,24
鎰記茶餐館,"1, Jalan Kamunting, Chow Kit, 50300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3,24
明記燒魚美味店,"39, Jalan Alor, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3,24
Restoran Xang Kee,"Ground Floor, 51 & 53, Jalan Jejaka 9, Maluri, 55100 Cheras, Wilayah Persekutuan Kuala Lumpur, Malaysia",3,24
Pulau Labuan Restaurant,"9, Jalan Kemajuan, Bandar Labuan, 87000 Labuan, Wilayah Persekutuan Labuan, Malaysia",3,25
The Living Room,"Malaysia Wilayah Persekutuan Labuan, Labuan, Financial Park, Jln Merdeka, Dorsett Grand 462, 87029",3,25
Loong Fish Head Soup Stall,"Bandar Labuan, 87000 Labuan, Labuan Federal Territory, Malaysia",3,25
MN Kopitiam," U0397, Jalan Bunga Dahlia, Bandar Labuan, 87000 Labuan, Wilayah Persekutuan Labuan, Malaysia",3,25
Deep Sea Raff Restaurant,"Bandar Labuan, 87000 Labuan, Labuan Federal Territory, Malaysia",3,25
Putrajaya Seafood Restaurant,"Taman Botani Putrajaya,, Presint 1, 62000 Putrajaya, Selangor, Malaysia",3,26
Slero D Timur,"Ayer@8, lot c1-lg-02, Jalan P8G, Presint 8, 62250 Putrajaya, Malaysia",3,26
Serabei Restaurant,"Ayer@8, A2-G-3A,, Jalan P8G, Presint 8, 62250 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia",3,26
Hameed Nasi Kandar,"S04 Selera Putra,, Presint 1, 62502 Putrajaya, Malaysia",3,26
Balqis Restaurant - Putrajaya,"Ayer@8, A1-G-1, Jalan P8e2/10, Presint 8, 62250, Putrajaya, Malaysia",3,26
